999999, 999999, , 0.079124, 0.000152, , 
999999, 999999, , 0.094081, -0.000635, , 
999999, 999999, , 0.109307, -0.001735, , 
999999, 999999, , 0.121246, -0.003140, , 
999999, 999999, , 0.125883, -0.004796, , 
999999, 999999, , 0.120812, -0.006612, , 
999999, 999999, , 0.106594, -0.008456, , 
999999, 999999, , 0.086077, -0.010177, , 
999999, 999999, , 0.062564, -0.011628, , 
999999, 999999, , 0.038468, -0.012697, , 
999999, 999999, , 0.014965, -0.013298, , 
999999, 999999, , -0.007689, -0.013367, , 
999999, 999999, , -0.029640, -0.012855, , 
999999, 999999, , -0.050878, -0.011744, , 
999999, 999999, , -0.070685, -0.010069, , 
999999, 999999, , -0.087321, -0.007926, , 
999999, 999999, , -0.098426, -0.005453, , 
999999, 999999, , -0.102347, -0.002785, , 
999999, 999999, , -0.099379, -0.000023, , 
999999, 999999, , -0.091451, 0.002774, , 
999999, 999999, , -0.080660, 0.005556, , 
999999, 999999, , -0.068271, 0.008245, , 
999999, 999999, , -0.054760, 0.010705, , 
999999, 999999, , -0.040274, 0.012747, , 
999999, 999999, , -0.024896, 0.014170, , 
999999, 999999, , -0.008591, 0.014835, , 
999999, 999999, , 0.008959, 0.014704, , 
999999, 999999, , 0.028392, 0.013851, , 
999999, 999999, , 0.050448, 0.012425, , 
999999, 999999, , 0.075369, 0.010591, , 
999999, 999999, , 0.102006, 0.008497, , 
999999, 999999, , 0.127097, 0.006252, , 
999999, 999999, , 0.145627, 0.003945, , 
999999, 999999, , 0.152826, 0.001652, , 
999999, 999999, , 0.146859, -0.000556, , 
999999, 999999, , 0.129979, -0.002617, , 
999999, 999999, , 0.107097, -0.004476, , 
999999, 999999, , 0.083166, -0.006084, , 
999999, 999999, , 0.061443, -0.007394, , 
999999, 999999, , 0.043257, -0.008345, , 
999999, 999999, , 0.028669, -0.008874, , 
999999, 999999, , 0.017255, -0.008926, , 
999999, 999999, , 0.008618, -0.008490, , 
999999, 999999, , 0.002538, -0.007629, , 
999999, 999999, , -0.001150, -0.006480, , 
999999, 999999, , -0.002780, -0.005221, , 
999999, 999999, , -0.002970, -0.004016, , 
999999, 999999, , -0.002473, -0.002969, , 
999999, 999999, , -0.001917, -0.002124, , 
999999, 999999, , -0.001643, -0.001479, , 
999999, 999999, , -0.001716, -0.001012, , 
999999, 999999, , -0.002046, -0.000696, , 
999999, 999999, , -0.002520, -0.000507, , 
999999, 999999, , -0.003073, -0.000427, , 
999999, 999999, , -0.003683, -0.000435, , 
999999, 999999, , -0.004331, -0.000510, , 
999999, 999999, , -0.004970, -0.000632, , 
999999, 999999, , -0.005543, -0.000786, , 
999999, 999999, , -0.006019, -0.000962, , 
999999, 999999, , -0.006428, -0.001157, , 
999999, 999999, , -0.006870, -0.001369, , 
999999, 999999, , -0.007484, -0.001596, , 
999999, 999999, , -0.008418, -0.001832, , 
999999, 999999, , -0.009805, -0.002069, , 
999999, 999999, , -0.011738, -0.002299, , 
999999, 999999, , -0.014272, -0.002516, , 
999999, 999999, , -0.017405, -0.002714, , 
999999, 999999, , -0.021079, -0.002893, , 
999999, 999999, , -0.025173, -0.003051, , 
999999, 999999, , -0.029517, -0.003194, , 
999999, 999999, , -0.033915, -0.003324, , 
999999, 999999, , -0.038179, -0.003448, , 
999999, 999999, , -0.042157, -0.003571, , 
999999, 999999, , -0.045752, -0.003694, , 
999999, 999999, , -0.048944, -0.003818, , 
999999, 999999, , -0.051800, -0.003936, , 
999999, 999999, , -0.054486, -0.004038, , 
999999, 999999, , -0.057245, -0.004109, , 
999999, 999999, , -0.060350, -0.004130, , 
999999, 999999, , -0.064046, -0.004079, , 
999999, 999999, , -0.068489, -0.003934, , 
999999, 999999, , -0.073707, -0.003670, , 
999999, 999999, , -0.079582, -0.003264, , 
